subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,calibration,id,age,gender,ethnicity,duration_s
"1",Chrome,121.0.0.0,1920,1080,Windows,en-GB,2024-02-02_13:12:19,2024-02-02_13:12:19,2023-12-13_11:01:32,https://www.testable.org/experiment/14865/146518/start,0.74,TL46,"19",woman,Black or African American,516.678

rowNo,type,stim1,stimFormat,ITI,key,keyboard,random,head,body,responseType,responseOptions,pageBreak,fixation,subjectGroup,cursor,required,identity condition,Time,time_block,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
"20",test,C2_146_DV_146_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",259295,s,1815,"1",""
"24",test,C2_131_DV_131_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.69",261672,s,1590,"1",""
"48",test,C2_023_DV_304_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.69",266008,l,3540,"1",""
"47",test,DV_067_C2_057_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.69",269335,l,2529,"1",""
"60",test,C2_037_DV_030_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.69",271896,l,1770,"1",""
"35",test,C2_038_DV_081_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.68",274880,l,2185,"1",""
"4",test,DV_002_C2_002_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",277329,s,1664,"1",""
"31",test,DV_166_C2_166_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",279215,s,1098,"1",""
"30",test,C2_071_DV_071_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",281088,s,1085,"1",""
"61",test,DV_237_C2_297_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.68",287961,l,6073,"1",""
"59",test,DV_078_C2_125_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.69",290824,l,2064,"1",""
"26",test,C2_260_DV_260_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",292767,s,1154,"1",""
"15",test,C2_112_DV_112_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",295256,s,1690,"1",""
"53",test,DV_129_C2_199_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.69",298072,l,2020,"1",""
"14",test,C2_142_DV_142_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.69",299912,s,1041,"1",""
"42",test,DV_020_C2_090_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.68",305416,l,4711,"1",""
"63",test,DV_013_C2_235_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.68",307848,l,1636,"1",""
"39",test,C2_179_DV_021_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.68",310816,s,2168,"0",""
"62",test,C2_077_DV_133_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.69",313831,l,2213,"1",""
"50",test,C2_095_DV_229_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.68",316368,l,1748,"1",""
"54",test,C2_076_DV_079_00,.jpg,"800",l,s l,"1","","","","","",ITI,"1",hide,"",Mismatch,present,"1",801,48,"16.68",318984,l,1829,"1",""
"17",test,DV_004_C2_004_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",320776,s,1001,"1",""
"32",test,C2_140_DV_140_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.69",323031,s,1455,"1",""
"13",test,C2_226_DV_226_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.69",324752,s,923,"1",""
"11",test,C2_294_DV_294_00,.jpg,"800",s,s l,"1","","","","","",ITI,"1",hide,"",Match,present,"1",801,48,"16.68",326744,s,1196,"1",""
"64",form,"","","","","","",How stressed did you feel during the previous task?,"-10 being completely relaxed, 0 being neither relaxed nor stressed, and +10 being extremely stressed",slider,-10_10_1,"1","","1","","1","",present,"",801,"","",335641,"0",8363,"0","0"
"74",test,DV_087_C2_087_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",346231,s,1714,"1",""
"99",test,C2_031_DV_083_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",348264,s,1245,"0",""
"115",test,DV_215_C2_050_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",351232,l,2177,"1",""
"123",test,C2_205_DV_048_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",354048,s,2024,"0",""
"103",test,DV_295_C2_216_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",356857,s,2012,"0",""
"119",test,DV_154_C2_042_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",360815,s,3168,"0",""
"113",test,C2_261_DV_201_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",368311,s,6710,"0",""
"90",test,DV_147_C2_147_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",370128,s,1020,"1",""
"93",test,C2_194_DV_194_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",372016,s,1090,"1",""
"87",test,DV_100_C2_100_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",373736,s,924,"1",""
"71",test,C2_293_DV_293_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",375640,s,1110,"1",""
"108",test,C2_123_DV_223_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",380785,s,4352,"0",""
"124",test,C2_265_DV_287_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",382560,s,990,"0",""
"73",test,DV_167_C2_167_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",384528,s,1172,"1",""
"120",test,DV_231_C2_259_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",388440,l,3116,"1",""
"80",test,DV_046_C2_046_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",390383,s,1155,"1",""
"107",test,C2_171_DV_185_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",396672,s,5492,"0",""
"114",test,DV_208_C2_206_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",398600,l,1129,"1",""
"97",test,DV_091_C2_211_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",404320,l,4932,"1",""
"91",test,C2_157_DV_157_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",406511,s,1400,"1",""
"69",test,C2_045_DV_045_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",408569,s,1255,"1",""
"86",test,DV_141_C2_141_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",410312,s,947,"1",""
"75",test,DV_103_C2_103_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",412423,s,1323,"1",""
"77",test,C2_172_DV_172_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",414704,s,1485,"1",""
"104",test,DV_143_C2_132_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",417960,s,2456,"0",""
"125",test,C2_242_DV_254_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",421561,l,2803,"1",""
"121",test,C2_139_DV_120_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",424440,l,2079,"1",""
"84",test,DV_127_C2_127_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",426736,s,1505,"1",""
"82",test,DV_041_C2_041_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",428784,s,1251,"1",""
"66",test,C2_113_DV_113_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",430608,s,1023,"1",""
"83",test,C2_256_DV_256_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",432552,s,1148,"1",""
"98",test,C2_003_DV_018_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.69",434495,l,1156,"1",""
"79",test,C2_247_DV_247_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",436472,s,1181,"1",""
"96",test,C2_075_DV_074_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",439175,l,1917,"1",""
"102",test,C2_099_DV_025_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",443825,l,3862,"1",""
"112",test,DV_097_C2_007_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",446496,l,1880,"1",""
"106",test,C2_011_DV_049_00,.jpg,"800",l,s l,"2","","","","","",ITI,"1",hide,"",Mismatch,absent,"2",801,48,"16.68",449616,l,2330,"1",""
"95",test,C2_243_DV_243_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",453360,s,2954,"1",""
"89",test,DV_089_C2_089_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.69",456351,s,2192,"1",""
"67",test,DV_015_C2_015_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",458176,s,1030,"1",""
"94",test,C2_257_DV_257_00,.jpg,"800",s,s l,"2","","","","","",ITI,"1",hide,"",Match,absent,"2",801,48,"16.68",460015,s,1050,"1",""
